SampleID,Country,Latitude,Longitude,pc1,pc2,pc3
SAMP1947a,USA,"29°54'19.52""N","81°18'44.13""W",6.233953326,1.993629209,-1.398838162
SAMP195,Zambia,10°32'36.24''S,31°09'01.97''E,-7.96908277,-0.727904834,-1.715380188
SAMP1951a,USA,"29°52'34.14""N","81°19'20.04""W",6.149640548,1.883466266,-1.22690844
SAMP1952a,USA,"29°52'34.14""N","81°19'20.04""W",6.396022402,1.386884745,-1.017147014
SAMP196,Zambia,10°32'36.24''S,31°09'01.97''E,-7.693700167,-0.329448365,-1.624155035
SAMP1981a,USA,"30°21'24.01""N","81°37'30.20""W",7.618370965,1.914245525,-1.236474236
SAMP1982a,USA,"30°21'24.01""N","81°37'30.20""W",4.512985924,0.96194384,-1.405008554
SAMP1983a,USA,"30°21'24.01""N","81°37'30.20""W",6.855531253,0.630995091,-0.62979387
SAMP1984a,USA,"30°21'24.01""N","81°37'30.20""W",6.938583608,1.82807248,-1.708333217
SAMP1985a,USA,"30°21'24.01""N","81°37'30.20""W",4.718931936,0.882643703,-0.817364218
SAMP1986a,USA,"30°21'24.01""N","81°37'30.20""W",6.559042361,0.252175967,-1.714684122
SAMP1989a,USA,"29°34'20.38""N","81°11'06.31""W",7.846214431,1.930768287,-0.090133718
SAMP1990a,USA,"29°34'20.38""N","81°11'06.31""W",5.75504387,1.501519533,-0.435722455
SAMP1992a,USA,"29°34'20.38""N","81°11'06.31""W",6.772709937,1.431595531,-1.069478916
SAMP2,Kenya,0°09'09.22''N,34°51'20.48''E,-6.933841174,-1.061441921,-1.551657709
SAMP20,Kenya,"0°17'22.64""N","34°29'41.72""E",-7.787074328,-0.816261978,-1.485234704
SAMP2001a,USA,"29°34'20.07""N","81°11'04.77""W",6.731749947,2.019210494,-1.703696381
SAMP2003a,USA,"29°34'20.07""N","81°11'04.77""W",7.334264269,2.519581853,-0.625604051
SAMP2004a,USA,"29°34'20.07""N","81°11'04.77""W",6.444301811,3.155198296,-0.714144361
SAMP203,Zambia,13°32'34.47''S,29°42'57.95''E,-7.074689286,-1.145035832,-1.713214223
SAMP2033a,USA,"29°40'07.56""N","81°12'47.29""W",4.56547199,1.707663948,-0.688058977
SAMP204,Zambia,13°32'34.47''S,29°42'57.95''E,-7.564184054,-0.699941722,-2.380034801
SAMP205,Zambia,13°32'34.47''S,29°42'57.95''E,-7.496803156,-1.717970989,-2.04642303
SAMP2055a,USA,"29°39'18.79""N","81°13'32.67""W",7.179282206,0.648960054,-1.370465509
SAMP2056a,USA,"29°39'18.79""N","81°13'32.67""W",6.103645528,2.484535239,-0.032799438
SAMP2057a,USA,"29°39'18.79""N","81°13'32.67""W",7.769375439,1.631367843,-0.342598992
SAMP206,Zambia,13°32'34.47''S,29°42'57.95''E,-7.171453989,-1.452602566,-2.735288546
SAMP2086a,USA,"29°39'18.79""N","81°13'32.67""W",8.292307694,2.765727099,-0.941971019
SAMP2087a,USA,"29°39'18.79""N","81°13'32.67""W",5.660881166,0.434801181,-0.244519332
SAMP21,Kenya,0°17'22.64''N,34°29'41.72''E,-7.495949423,-0.826166061,-1.578121789
SAMP2118a,USA,"29°39'18.79""N","81°13'32.67""W",8.383536827,1.767347733,-1.904872155
SAMP2119a,USA,"29°39'18.79""N","81°13'32.67""W",7.380201853,1.816537824,-1.256149491
SAMP213,Zambia,15°45'44.49''S,28°58'08.18''E,-7.594961382,-1.609635324,-1.687063359
SAMP214,Zambia,15°45'44.49''S,28°58'08.18''E,-7.405322906,-1.91732781,-1.920667436
SAMP215,Zambia,15°45'44.49''S,28°58'08.18''E,-7.751965769,-0.847779317,-2.031937494
SAMP216,Zambia,15°45'44.49''S,28°58'08.18''E,-7.595844384,-0.899013951,-2.29499101
SAMP2164a,USA,"29°41'43.33""N","81°13'39.55""W",4.724571337,2.748318225,-0.372452318
SAMP2165a,USA,"29°41'43.33""N","81°13'39.55""W",5.480759551,2.038179615,-1.073467977
SAMP2166a,USA,"29°41'43.33""N","81°13'39.55""W",6.987937808,1.169546341,-1.518791986
SAMP2167a,USA,"29°41'43.33""N","81°13'39.55""W",7.938043595,2.235029392,-2.230763647
SAMP2178a,USA,"29°43'06.28""N","81°14'00.06""W",6.142269196,1.899775399,-1.240622504
SAMP2180a,USA,"29°43'06.28""N","81°14'00.06""W",6.35935054,0.401299635,-0.458220243
SAMP2185,USA,"29°43'06.28""N","81°14'00.06""W",5.582237755,-0.351399565,-0.470602303
SAMP22,Kenya,"0°17'22.64""N","34°29'41.72""E",-8.044142372,-1.365371755,-1.719399588
SAMP2208a,USA,"29°39'18.79""N","81°13'32.67""W",6.973800304,1.108766741,-1.89487106
SAMP2209a,USA,"29°39'18.79""N","81°13'32.67""W",6.202644195,1.735783494,-2.034456377
SAMP2210a,USA,"29°39'18.79""N","81°13'32.67""W",7.082403322,2.851498401,-0.82907652
SAMP2227a,USA,"29°43'06.28""N","81°14'00.06""W",6.74852392,1.332073028,-0.030673132
SAMP2228a,USA,"29°43'06.28""N","81°14'00.06""W",8.017768483,2.28698593,-0.14179512
SAMP223,Zambia,"15°22'13.14""S","28°17'47.63""E",-8.039011018,-1.141121848,-2.44707783
SAMP224,Zambia,15°22'13.14''S,28°17'47.63''E,-7.833281521,-1.292955156,-2.331794509
SAMP2244,Puerto Rico (USA),"18°24'05.0""N","66°03'09.1""W",1.969864529,3.013509151,0.455545335
SAMP2248,Puerto Rico (USA),"18°24'14.6""N","66°02'40.8""W",2.79091491,3.936745247,2.484908057
SAMP225,Zambia,15°22'13.14''S,28°17'47.63''E,-7.287502435,-1.235680001,-1.84055887
SAMP226,Zambia,15°22'13.14''S,28°17'47.63''E,-8.184566385,-1.500909272,-1.81777154
SAMP227,Zambia,"14°53'36.53""S","25°24'53.24""E",-8.066929715,-1.201442373,-2.074134095
SAMP228,Zambia,"15°22'13.14""S","28°17'47.63""E",-8.132339933,-0.941204924,-2.117610782
SAMP229,Zambia,"15°22'13.14""S","28°17'47.63""E",-8.373399393,-0.834854123,-2.128798809
SAMP2291,Puerto Rico (USA),"18°19'40.1""N","65°18'53.9""W",1.968698045,4.148032312,1.578987418
SAMP2293,Puerto Rico (USA),"18°27'17.9""N","65°58'27.4""W",1.537850454,3.045532487,2.034651686
SAMP23,Kenya,0°16'02.36''N,34°27'44.44''E,-7.588276309,-1.376299433,-1.308697651
SAMP230,Zambia,"14°53'36.53""S","25°24'53.24""E",-8.523419128,-0.682210571,-1.778405717
SAMP231,Zambia,"14°53'36.53""S","25°24'53.24""E",-7.913332061,-0.684020901,-1.726579955
SAMP2315,Puerto Rico (USA),18°11'4''N,67°9'19''W,1.13894548,3.078690515,2.459833097
SAMP233,Zambia,"14°53'33.63""S","25°24'51.67""E",-7.71188992,-0.957254362,-1.34444387
SAMP234,Zambia,"14°53'33.63""S","25°24'51.67""E",9.640165547,1.218434351,-2.725428585
SAMP235,Zambia,"14°53'33.63""S","25°24'51.67""E",11.67632133,3.653171292,-4.95149526
SAMP2354,Puerto Rico (USA),18°13'40''N,67°9'10''W,3.314651964,4.33816037,1.38852999
SAMP2357,Puerto Rico (USA),18°11'51''N,67°8'21''W,1.912557292,3.258136947,3.031348357
SAMP236,Zambia,"14°53'33.63""S","25°24'51.67""E",10.98715568,3.396355502,-4.504882583
SAMP237,Zambia,14.0°53.00'33.63''S,25.0°24.00'51.67''E,-7.24420645,-1.234831107,-1.383701427
SAMP239,Zambia,16.0°36.00'16.70''S,23.0°30.00'1.46''E,-8.034945132,-0.390697347,-2.000781986
SAMP24,Kenya,0.0°16.00'2.36''N,34.0°27.00'44.44''E,-7.500914002,-1.471822535,-1.007213058
SAMP2407,Puerto Rico (USA),"17°57'34.4""N","66°13'33.3""W",2.655821557,2.261692488,0.490736343
SAMP2408,Puerto Rico (USA),"17°57'34.4""N","66°13'33.3""W",3.491937832,3.833437405,1.721431972
SAMP2409,Puerto Rico (USA),"17°57'34.4""N","66°13'33.3""W",2.729135954,3.164712142,0.168653516
SAMP2410,Puerto Rico (USA),"17°57'34.4""N","66°13'33.3""W",2.400660947,3.923873365,1.66970019
SAMP2411,Puerto Rico (USA),"17°57'34.4""N","66°13'33.3""W",2.935696516,3.382752804,2.204703047
SAMP2412,Puerto Rico (USA),"17°57'34.4""N","66°13'33.3""W",4.25720792,1.930197796,1.283961777
SAMP2413,Puerto Rico (USA),"17°57'34.4""N","66°13'33.3""W",2.11943863,2.268507558,1.782067699
SAMP2416,Puerto Rico (USA),"18°28'24.0""N","66°31'26.4""W",2.850523131,2.571582918,1.326305334
SAMP2417,Puerto Rico (USA),"18°28'24.0""N","66°31'26.4""W",2.551429083,2.453794265,1.285916922
SAMP2423,Puerto Rico (USA),"18°20'12.7""N","65°59'28.1""W",2.025545046,3.767543218,2.581766499
SAMP2424,Puerto Rico (USA),"18°20'12.7""N","65°59'28.1""W",2.76369569,4.206352815,2.138265438
SAMP2425,Puerto Rico (USA),"18°20'12.7""N","65°59'28.1""W",2.740440406,3.569999826,0.406455884
SAMP2428,Puerto Rico (USA),18°21'40''N,67°8'30''W,3.994321643,3.642407049,1.338123255
SAMP243,Zambia,17°28'28.33''S,24°17'12.03''E,-7.835270335,-0.71862099,-1.787479385
SAMP2431,Puerto Rico (USA),"18°15'49.2""N","65°42'33.6""W",2.937088824,4.153434382,2.144337141
SAMP2433,Puerto Rico (USA),18°18'05.54''N,65°56'21.04''W,3.295048338,2.578407511,0.915730893
SAMP2435,Puerto Rico (USA),"18°20'51.9""N","65°38'40.9""W",2.07115667,3.340346082,2.429838971
SAMP2437,Puerto Rico (USA),18°21'00.87''N,65°46'00.87''W,2.927757656,2.86154521,1.32586136
SAMP2439,Puerto Rico (USA),18°23'19.89''N,65°52'00.13''W,1.603204549,4.047315626,1.846032395
SAMP244,Zambia,17°28'28.33''S,24°17'12.03''E,-8.001377793,-0.564326406,-1.610989388
SAMP2441,Puerto Rico (USA),18°25'13.30''N,65°50'30.53''W,1.831876038,3.433926758,1.368917061
SAMP2446,Puerto Rico (USA),"18°23'10.1""N","66°12'57.6""W",2.340516802,3.236741065,2.37271875
SAMP2448,Puerto Rico (USA),"18°23'10.1""N","66°12'57.6""W",3.347279365,2.822583274,2.027534428
SAMP2449,Puerto Rico (USA),"18°23'10.1""N","66°12'57.6""W",2.855062914,3.303245698,1.924893486
SAMP245,Zambia,17°28'28.33''S,24°17'12.03''E,-7.251945259,-1.549669795,-2.206671311
SAMP2450,Puerto Rico (USA),"18°23'10.1""N","66°12'57.6""W",3.359036802,2.405358761,2.167636953
SAMP2451,Puerto Rico (USA),"18°23'10.1""N","66°12'57.6""W",3.088489114,3.462207353,1.737937295
SAMP2453,Puerto Rico (USA),"18°18'03.9""N","67°11'00.2""W",2.10732901,2.936948911,2.112295442
SAMP2455,Puerto Rico (USA),18°18'03.9''N,67°11'00.2''W,4.071708793,3.162318643,3.236068657
SAMP2456,Puerto Rico (USA),18°18'03.9''N,67°11'00.2''W,3.072075825,3.339310279,2.431477407
SAMP2458,Puerto Rico (USA),17°58'43.3''N,66°22'33.1''W,2.705712202,2.569359226,0.53135602
SAMP2460,Puerto Rico (USA),17°58'43.3''N,66°22'33.1''W,3.260333934,2.475801167,3.184997794
SAMP2461,Puerto Rico (USA),17°58'43.3''N,66°22'33.1''W,1.789888992,2.899906242,1.934971424
SAMP2462,Puerto Rico (USA),"17°58'43.3""N","66°22'33.1""W",3.651890521,2.155423959,1.867179318
SAMP2463,Puerto Rico (USA),17°58'43.3''N,66°22'33.1''W,3.595919567,3.251263351,1.129190378
SAMP2464,Puerto Rico (USA),17°58'43.3''N,66°22'33.1''W,2.651821251,3.793101959,1.498980975
SAMP2466,Puerto Rico (USA),18°18'22.2''N,67°09'38.6''W,1.508246386,2.739112685,2.914330636
SAMP2468,Puerto Rico (USA),18°18'22.2''N,67°09'38.6''W,2.327904056,2.301733342,1.797322913
SAMP2469,Puerto Rico (USA),18°18'22.2''N,67°09'38.6''W,2.475811068,3.549013483,0.464860039
SAMP247,Zambia,17°28'28.33''S,24°17'12.03''E,-7.476800242,-0.742551328,-1.737789501
SAMP2470,Puerto Rico (USA),18°18'22.2''N,67°09'38.6''W,1.621437707,2.964423588,3.99991646
SAMP2471,Puerto Rico (USA),18°18'22.2''N,67°09'38.6''W,1.315926237,2.434096989,0.991057968
SAMP2473,Puerto Rico (USA),"18°13'38.7""N","66°12'07.7""W",1.706894286,3.793140924,2.829294169
SAMP2475,Puerto Rico (USA),"18°13'38.7""N","66°12'07.7""W",2.483135198,2.344675353,2.583385008
SAMP2476,Puerto Rico (USA),"18°13'38.7""N","66°12'07.7""W",2.821165648,3.341956947,1.371052536
SAMP2477,Puerto Rico (USA),"18°13'38.7""N","66°12'07.7""W",3.153282437,2.417073405,1.321306145
SAMP2480,Puerto Rico (USA),"18°02'56.4""N","66°37'22.8""W",1.855261071,3.855834764,0.106228575
SAMP2482,Puerto Rico (USA),"18°01'55.6""N","66°22'43.3""W",4.141990789,3.928289713,0.402632199
SAMP2484,Puerto Rico (USA),"18°00'17.0""N","66°15'41.3""W",1.861835574,3.075171477,2.177192155
SAMP2486,Puerto Rico (USA),"18°03'02.3""N","66°29'57.2""W",3.012009159,1.047029273,1.499728026
SAMP2487,Puerto Rico (USA),"18°01'09.6""N","66°37'26.0""W",1.780064219,2.960085771,-0.854090997
SAMP2488,Puerto Rico (USA),"18°06'37.8""N","66°09'57.2""W",3.673476787,3.117428163,1.679035266
SAMP2489,Puerto Rico (USA),"18°22'45.8""N","67°11'04.1""W",2.513968217,4.25879862,1.92770153
SAMP2490,Puerto Rico (USA),"18°19'48.7""N","66°17'46.7""W",2.850464988,2.164907431,2.052640585
SAMP2492,Puerto Rico (USA),"18°22'43.4""N","67°11'21.0""W",1.26562928,1.952305496,1.415380617
SAMP2494,Puerto Rico (USA),"18°22'55.2""N","67°11'20.6""W",2.090287646,4.834428215,1.523546196
SAMP2495,Puerto Rico (USA),"18°13'08.6""N","67°08'40.9""W",1.598626878,3.81528341,2.458846811
SAMP2496,Puerto Rico (USA),"17°59'19.3""N","66°05'12.8""W",2.477584713,2.365190412,1.437647099
SAMP2497,Puerto Rico (USA),"18°22'44.8""N","67°11'26.6""W",3.307338028,3.567319965,2.572041909
SAMP2499,Puerto Rico (USA),"18°22'45.8""N","67°11'04.1""W",2.866011477,2.578424312,2.233263454
SAMP25,Kenya,"0°16'02.36""N","34°27'44.44""E",-7.853491053,-0.865084014,-0.976601227
SAMP2500,Puerto Rico (USA),"18°28'42.9""N","66°57'00.3""W",2.852963942,4.261765601,2.319713937
SAMP2501,Puerto Rico (USA),"18°24'01.9""N","67°07'03.5""W",2.301290251,3.172086007,1.758752231
SAMP2502,Puerto Rico (USA),"18°17'34.9""N","66°18'24.2""W",1.785532844,3.007703422,1.655537429
SAMP2503,Puerto Rico (USA),"18°24'21.6""N","67°07'13.8""W",2.105980103,2.827533857,1.558227819
SAMP2505,Puerto Rico (USA),"18°01'07.0""N","66°47'09.3""W",1.724356371,2.755763753,2.279289513
SAMP2507,Puerto Rico (USA),"18°02'58.3""N","66°30'07.5""W",2.909190299,3.739300197,0.520642446
SAMP2508,Puerto Rico (USA),"18°00'07.8""N","66°06'32.8""W",2.566208927,4.325858308,0.676003708
SAMP2509,Puerto Rico (USA),"18°10'40.6""N","67°08'37.2""W",3.33520455,3.033701573,3.052526248
SAMP2511,Puerto Rico (USA),"18°01'06.4""N","66°37'09.4""W",5.173320358,3.93336484,1.440479046
SAMP2513,Puerto Rico (USA),"18°21'10.1""N","66°10'16.0""W",3.426531332,2.795803013,2.055485216
SAMP2517,Puerto Rico (USA),"18°03'30.3""N","66°30'39.4""W",3.644387064,2.685888793,0.835145175
SAMP2518,Puerto Rico (USA),n/a,n/a,3.415489243,3.135274327,1.688283082
SAMP2519,Puerto Rico (USA),n/a,n/a,1.975338816,2.550926508,1.881264911
SAMP2520,Puerto Rico (USA),n/a,n/a,2.293166135,1.651065205,1.722801342
SAMP2521,Puerto Rico (USA),n/a,n/a,2.673620431,2.501942021,4.693062582
SAMP2523,Puerto Rico (USA),n/a,n/a,2.098007152,2.476987931,2.480970392
SAMP2524,Puerto Rico (USA),"18°20'37.4""N","66°19'41.2""W",2.20986539,3.739766337,2.619413896
SAMP2526a,Rep. Georgia,"42°37'35.2""N","42°09'58.2""E",6.030953183,-9.882712329,1.600473598
SAMP2542a,Rep. Georgia,"42°37'35.2""N","42°09'58.2""E",5.468284941,-9.968256808,1.789309027
SAMP2543a,Rep. Georgia,"42°37'35.2""N","42°09'58.2""E",5.645234884,-9.898724595,1.843731722
SAMP255,Zambia,"16°53'08.97""S","26°43'15.52""E",9.19689636,2.383723285,-3.827128693
SAMP256,Zambia,"16°53'08.97""S","26°43'15.52""E",9.641631746,3.332361947,-3.437334327
SAMP2562a,Rep. Georgia,"42°36'04.3""N","42°09'12.8""E",5.49490652,-9.917650873,1.863429624
SAMP257,Zambia,"16°53'08.97""S","26°43'15.52""E",11.61998625,3.532788322,-4.473127934
SAMP2579a,Rep. Georgia,"42°36'04.3""N","42°09'12.8""E",5.806888755,-9.886826064,1.373401527
SAMP258,Zambia,"16°53'08.97""S","26°43'15.52""E",-8.387273437,-1.023753129,-1.306551122
SAMP2580a,Rep. Georgia,"42°36'04.3""N","42°09'12.8""E",5.899497967,-9.632715452,1.568003171
SAMP2591a,Rep. Georgia,42.0°27.00'56.00''N,42.0°9.00'51.60''E,5.72754304,-9.971959345,1.477908306
SAMP2592a,Rep. Georgia,"42°27'56.0""N","42°09'51.6""E",5.355432208,-10.15174302,1.562354195
SAMP26,Kenya,"0°16'02.36""N","34°27'44.44""E",-8.147717323,-0.205645872,-1.549754782
SAMP2607a,Rep. Georgia,"42°27'56.0""N","42°09'51.6""E",5.767670216,-9.901579641,1.497693597
SAMP2608a,Rep. Georgia,"42°27'56.0""N","42°09'51.6""E",5.183452096,-10.1145806,1.638243899
SAMP2624a,Rep. Georgia,"42°26'17.9""N","42°05'46.5""E",5.965859794,-10.03550182,1.575732116
SAMP2645a,Rep. Georgia,"42°26'17.9""N","42°05'46.5""E",5.328312501,-10.11942537,1.860295434
SAMP2646a,Rep. Georgia,"42°26'17.9""N","42°05'46.5""E",5.777091163,-9.898256398,1.527920808
SAMP265,Tunisia,"36°57'49.1""N","10°03'07.4""E",-4.384480374,-1.476575451,0.008692323
SAMP2655a,Rep. Georgia,"42°31'05.3""N","42°11'43.0""E",5.320026456,-10.00189936,1.749695176
SAMP2656a,Rep. Georgia,"42°31'05.3""N","42°11'43.0""E",5.667840431,-10.12650514,1.82684165
SAMP2657a,Rep. Georgia,"42°31'05.3""N","42°11'43.0""E",5.199613953,-10.25328452,1.844498644
SAMP266,Tunisia,"36°57'49.1""N","10°03'07.4""E",-4.180832986,-1.558758857,-0.172485527
SAMP2675a,Rep. Georgia,"42°28'58.1""N","42°03'03.9""E",5.61806177,-9.776161088,1.420970458
SAMP2676a,Rep. Georgia,"42°28'58.1""N","42°03'03.9""E",5.512393588,-10.02782039,1.538658349
SAMP2677a,Rep. Georgia,"42°28'58.1""N","42°03'03.9""E",5.250048554,-9.779527035,1.914776799
SAMP269,Tunisia,"36°37'36.4""N","9°58'00.7""E",-3.79679842,-1.628464049,0.166105512
SAMP2691a,Rep. Georgia,"42°33'59.4""N","42°08'48.4""E",5.810780701,-10.1162237,1.521272377
SAMP2692a,Rep. Georgia,"42°33'59.4""N","42°08'48.4""E",5.718719088,-10.03096978,1.253853586
SAMP2693a,Rep. Georgia,"42°33'59.4""N","42°08'48.4""E",5.6501906,-9.830091924,1.520972076
SAMP2694,Rep. Georgia,"42°33'59.4""N","42°08'48.4""E",5.697105233,-9.806475228,1.694866704
SAMP27,Kenya,3°32'51.81''N,39°25'40.04''E,-7.876434598,-1.292718243,-1.931505789
SAMP270,Tunisia,"36°37'36.4""N","9°58'00.7""E",-4.485953641,-1.009804132,-0.378566767
SAMP2704a,Rep. Georgia,"42°30'59.1""N","42°07'34.3""E",5.571195927,-10.39387305,1.665536811
SAMP2705a,Rep. Georgia,"42°30'59.1""N","42°07'34.3""E",5.75364592,-10.29424793,1.474122798
SAMP2706a,Rep. Georgia,"42°30'59.1""N","42°07'34.3""E",5.550651846,-10.08555445,1.786906211
SAMP271,Tunisia,"36°38'17.1""N","9°58'08.8""E",-4.657368511,-1.638503666,0.222531491
SAMP272,Tunisia,"36°38'17.1""N","9°58'08.8""E",-3.946912832,-1.792504833,-0.963021377
SAMP2720a,USA,"27°38'13.8""N","82°33'00.9""W",3.686609068,1.060497454,-1.250413922
SAMP2721a,USA,"27°38'13.8""N","82°33'00.9""W",6.097769739,1.742390484,0.226032584
SAMP2722a,USA,"27°38'13.8""N","82°33'00.9""W",4.84764403,1.325052674,-0.828051043
SAMP2723a,USA,"27°38'13.8""N","82°33'00.9""W",5.799423703,1.418651332,-1.134921176
SAMP2736a,USA,"27°38'26.2""N","82°33'19.0""W",4.160681242,1.863794384,1.491669462
SAMP2737a,USA,"27°38'26.2""N","82°33'19.0""W",5.268619349,1.356366006,-1.158043569
SAMP2738a,USA,"27°38'26.2""N","82°33'19.0""W",4.470920537,0.528316823,0.213039751
SAMP2739a,USA,"27°38'26.2""N","82°33'19.0""W",6.224680813,2.265848357,0.276262303
SAMP275,Tunisia,36°08'52.9''N,10°20'46.1''E,-4.003268155,-1.403035582,0.497517682
SAMP2755a,USA,"27°38'22.3""N","82°33'13.6""W",6.502910423,0.844385763,-1.047428924
SAMP2756a,USA,"27°38'22.3""N","82°33'13.6""W",9.368688175,3.685910922,-2.286620731
SAMP2757a,USA,"27°38'22.3""N","82°33'13.6""W",8.74310544,1.578986965,-1.102370876
SAMP2758a,USA,"27°38'22.3""N","82°33'13.6""W",9.097102292,2.117502629,-2.845580142
SAMP277,Tunisia,36°08'52.9''N,10°20'46.1''E,-3.469141437,-1.760318641,-0.625196621
SAMP2777a,USA,"27°38'19.2""N","82°33'34.6""W",4.090486374,1.651274589,-2.046148702
SAMP2778a,USA,"27°38'19.2""N","82°33'34.6""W",6.041357129,2.33180085,-0.65040808
SAMP2779a,USA,"27°38'19.2""N","82°33'34.6""W",6.032383956,2.492977044,-0.814734071
SAMP2780a,USA,"27°38'19.2""N","82°33'34.6""W",4.870956795,2.293407709,-1.650042037
SAMP279,Tunisia,36°43'47.0''N,9°11'15.4''E,-4.215180948,-1.35541343,-0.331835809
SAMP2799a,USA,"27°37'45.7""N","82°33'23.7""W",3.37676748,1.556628791,-1.298901554
SAMP28,Kenya,3.0°32.00'51.81''N,39.0°25.00'40.04''E,-7.776233353,-1.092321263,-1.339765256
SAMP2800a,USA,"27°37'45.7""N","82°33'23.7""W",4.187197164,1.945679102,1.199403666
SAMP2801a,USA,"27°37'45.7""N","82°33'23.7""W",2.773805983,1.913695476,-1.344523485
SAMP2802a,USA,"27°37'45.7""N","82°33'23.7""W",4.072982761,2.313528111,0.865964382
SAMP281,Tunisia,36°43'47.0''N,9°11'15.4''E,-4.619829557,-1.454514413,-0.688444041
SAMP2814a,USA,"27°37'42.9""N","82°33'31.1""W",6.204568941,0.149006987,-1.007233642
SAMP2815a,USA,"27°37'42.9""N","82°33'31.1""W",4.561566772,1.718194345,-0.197948683
SAMP2816a,USA,"27°37'42.9""N","82°33'31.1""W",5.12093348,1.226333486,-0.12396368
SAMP2817a,USA,"27°37'42.9""N","82°33'31.1""W",5.447293468,0.397221117,-0.794527936
SAMP283,Tunisia,36°38'55.4''N,10°35'29.8''E,-4.31460829,-1.989518273,-0.879887046
SAMP285,Tunisia,36°38'55.4''N,10°35'29.8''E,-3.988801036,-1.62710177,-0.231821529
SAMP2859a,USA,"27°55'44.9""N","82°26'39.7""W",5.534702846,1.798488049,-1.118973715
SAMP286,Tunisia,36°38'55.4''N,10°35'29.8''E,-3.949492765,-1.988375014,-0.656504564
SAMP2860a,USA,"27°55'44.9""N","82°26'39.7""W",5.578071589,1.875949421,-1.687224607
SAMP2865a,USA,"27°55'44.9""N","82°26'39.7""W",5.52942702,2.54918675,0.628916215
SAMP2866a,USA,"27°55'44.9""N","82°26'39.7""W",4.647997013,1.343329721,0.28617608
SAMP2879a,USA,"27°55'53.0""N","82°26'37.5""W",4.740401198,2.041051348,-0.475595016
SAMP288,Tunisia,35°50'52.2''N,9°35'30.8''E,-4.314373931,-2.068371108,-1.01593075
SAMP2880a,USA,"27°55'53.0""N","82°26'37.5""W",4.751023872,2.162709868,-0.30841263
SAMP2881a,USA,"27°55'53.0""N","82°26'37.5""W",4.75083619,2.585394762,-0.725427805
SAMP2882a,USA,"27°55'53.0""N","82°26'37.5""W",4.935241453,1.563899733,-0.132137188
SAMP29,Kenya,3°31'30.66''N,39°27'00.06''E,-7.709037316,-1.060039523,-1.993932523
SAMP2901a,USA,"27°54'32.3""N","82°25'55.6""W",4.444451503,1.669652018,0.757627251
SAMP2902a,USA,"27°54'32.3""N","82°25'55.6""W",4.672881322,2.803832281,-0.037803218
SAMP2903a,USA,"27°54'32.3""N","82°25'55.6""W",5.208456994,2.405617203,-0.696079664
SAMP2904a,USA,"27°54'32.3""N","82°25'55.6""W",5.162192405,1.945644087,-0.667308862
SAMP291,Tunisia,35°50'52.2''N,9°35'30.8''E,-4.075227992,-2.272341564,-0.763718874
SAMP2919a,USA,"27°55'48.7""N","82°26'04.4""W",4.616092385,1.698507892,-1.322060794
SAMP2920,USA,"27°55'48.7""N","82°26'04.4""W",3.823307514,1.36642218,-1.614403804
SAMP2923a,USA,"27°55'48.7""N","82°26'04.4""W",2.527323903,1.358568187,-1.781293874
SAMP2924a,USA,"27°55'48.7""N","82°26'04.4""W",3.997464374,1.362579804,-1.769673591
SAMP2944,Puerto Rico (USA),"18°11'25.6""N","65°57'39.1""W",2.956060501,3.172277231,3.101210386
SAMP2945,Puerto Rico (USA),"18°21'06.1""N","66°03'06.4""W",1.164374825,3.690037236,1.258512541
SAMP2946,Puerto Rico (USA),"18°24'59.5""N","66°04'59.4""W",2.336927763,2.709537763,2.239948176
SAMP2947,Puerto Rico (USA),"18°06'41.9""N","66°10'18.1""W",1.476886088,3.168952448,2.462399408
SAMP2948,Puerto Rico (USA),"18°23'28.5""N","66°03'40.3""W",4.509747849,2.481378737,1.666334279
SAMP2949,Puerto Rico (USA),"18°13'38.1""N","66°35'38.9""W",3.78001646,2.488409465,0.578269244
SAMP2950,Puerto Rico (USA),"18°13'38.1""N","66°35'38.9""W",2.330237141,3.137623155,2.228435487
SAMP2951,Puerto Rico (USA),"18°13'38.1""N","66°35'38.9""W",2.816947815,2.564882963,0.917801798
SAMP2952,Puerto Rico (USA),"18°13'38.1""N","66°35'38.9""W",2.941085697,2.956462339,1.763485493
SAMP2953,Puerto Rico (USA),"18°13'38.1""N","66°35'38.9""W",2.585821501,3.117379337,1.508110738
SAMP2954,Puerto Rico (USA),"18°13'38.1""N","66°35'38.9""W",3.536461938,1.709202265,1.713354086
SAMP2955,Puerto Rico (USA),"18°13'38.1""N","66°35'38.9""W",1.20278817,2.72203796,1.945822687
SAMP2956,Puerto Rico (USA),"18°07'09.4""N","67°04'53.1""W",1.882905407,2.767245938,0.836051964
SAMP2957,Puerto Rico (USA),"18°07'09.4""N","67°04'53.1""W",1.658694605,2.764916345,2.055880001
SAMP2959,Puerto Rico (USA),"18°07'09.4""N","67°04'53.1""W",3.175594907,1.653077508,1.203609184
SAMP296,Italy,36.0°44.00'15.50''N,14.0°53.00'11.90''E,7.113009653,3.971180881,-3.635075624
SAMP2960,Puerto Rico (USA),"18°07'09.4""N","67°04'53.1""W",2.276750434,3.083625894,0.304577578
SAMP2961,Puerto Rico (USA),"18°07'09.4""N","67°04'53.1""W",2.402658982,3.734874066,1.453406546
SAMP298,Italy,"36°44'15.5""N","14°53'11.9""E",8.207044646,3.998862949,-4.705432383
